zipcode,cases,date
56186,<=5,9/3/20
56187,1663,9/3/20
56201,692,9/3/20
56207,<=5,9/3/20
56208,11,9/3/20
56209,17,9/3/20
56210,0,9/3/20
56211,<=5,9/3/20
56212,0,9/3/20
56214,0,9/3/20
56215,39,9/3/20
56216,6,9/3/20
56218,<=5,9/3/20
56219,<=5,9/3/20
56220,42,9/3/20
56221,<=5,9/3/20
56222,15,9/3/20
56223,20,9/3/20
56224,0,9/3/20
56225,11,9/3/20
56226,0,9/3/20
56227,0,9/3/20
56228,<=5,9/3/20
56229,24,9/3/20
56230,<=5,9/3/20
56231,0,9/3/20
56232,12,9/3/20
56235,<=5,9/3/20
56236,<=5,9/3/20
56237,0,9/3/20
56239,16,9/3/20
56240,9,9/3/20
56241,18,9/3/20
56243,9,9/3/20
56244,19,9/3/20
56245,6,9/3/20
56248,19,9/3/20
56249,<=5,9/3/20
56251,15,9/3/20
56252,10,9/3/20
56253,<=5,9/3/20
56255,<=5,9/3/20
56256,<=5,9/3/20
56257,<=5,9/3/20
56258,384,9/3/20
56260,<=5,9/3/20
56262,21,9/3/20
56263,<=5,9/3/20
56264,66,9/3/20
56265,109,9/3/20
56266,6,9/3/20
56267,38,9/3/20
56270,<=5,9/3/20
56271,9,9/3/20
56273,23,9/3/20
56274,7,9/3/20
56276,0,9/3/20
56277,20,9/3/20
56278,12,9/3/20
56279,17,9/3/20
56280,7,9/3/20
56281,11,9/3/20
56282,15,9/3/20
56283,27,9/3/20
56284,23,9/3/20
56285,<=5,9/3/20
56287,<=5,9/3/20
56288,21,9/3/20
56289,<=5,9/3/20
56291,9,9/3/20
56292,0,9/3/20
56293,11,9/3/20
56294,0,9/3/20
56295,0,9/3/20
56296,14,9/3/20
56297,9,9/3/20
56301,1088,9/3/20
56302,15,9/3/20
56303,577,9/3/20
56304,518,9/3/20
56307,53,9/3/20
56308,129,9/3/20
56309,8,9/3/20
56310,36,9/3/20
56311,<=5,9/3/20
56312,10,9/3/20
56313,0,9/3/20
56314,<=5,9/3/20
56315,12,9/3/20
56316,16,9/3/20
56317,0,9/3/20
56318,6,9/3/20
56319,<=5,9/3/20
56320,162,9/3/20
56321,<=5,9/3/20
56323,<=5,9/3/20
56324,<=5,9/3/20
56325,<=5,9/3/20
56326,7,9/3/20
56327,<=5,9/3/20
56328,<=5,9/3/20
56329,71,9/3/20
56330,<=5,9/3/20
56331,20,9/3/20
56332,9,9/3/20
56333,0,9/3/20
56334,37,9/3/20
56335,0,9/3/20
56336,21,9/3/20
56338,<=5,9/3/20
56339,7,9/3/20
56340,14,9/3/20
56341,<=5,9/3/20
56342,<=5,9/3/20
56343,<=5,9/3/20
56344,0,9/3/20
56345,42,9/3/20
56347,328,9/3/20
56349,0,9/3/20
56350,0,9/3/20
56352,193,9/3/20
56353,35,9/3/20
56354,<=5,9/3/20
56355,<=5,9/3/20
56356,<=5,9/3/20
56357,8,9/3/20
56358,<=5,9/3/20
56359,12,9/3/20
56360,18,9/3/20
56361,<=5,9/3/20
56362,55,9/3/20
56363,<=5,9/3/20
56364,22,9/3/20
56367,34,9/3/20
56368,52,9/3/20
56369,45,9/3/20
56371,<=5,9/3/20
56372,0,9/3/20
56373,19,9/3/20
56374,143,9/3/20
56375,11,9/3/20
56376,<=5,9/3/20
56377,235,9/3/20
56378,81,9/3/20
56379,178,9/3/20
56381,10,9/3/20
56382,7,9/3/20
56384,8,9/3/20
56385,7,9/3/20
56386,0,9/3/20
56387,421,9/3/20
56388,0,9/3/20
56389,0,9/3/20
56393,0,9/3/20
56395,0,9/3/20
56396,0,9/3/20
56397,0,9/3/20
56398,0,9/3/20
56399,0,9/3/20
56401,149,9/3/20
56425,37,9/3/20
56430,0,9/3/20
56431,21,9/3/20
56433,<=5,9/3/20
56434,<=5,9/3/20
56435,<=5,9/3/20
56436,<=5,9/3/20
56437,<=5,9/3/20
56438,42,9/3/20
56440,16,9/3/20
56441,9,9/3/20
56442,16,9/3/20
56443,<=5,9/3/20
56444,<=5,9/3/20
56446,10,9/3/20
56447,<=5,9/3/20
56448,<=5,9/3/20
56449,<=5,9/3/20
56450,<=5,9/3/20
56452,<=5,9/3/20
56453,<=5,9/3/20
56455,<=5,9/3/20
56456,0,9/3/20
56458,<=5,9/3/20
56459,0,9/3/20
56461,8,9/3/20
56464,10,9/3/20
56465,26,9/3/20
56466,<=5,9/3/20
56467,<=5,9/3/20
56468,36,9/3/20
56469,9,9/3/20
56470,21,9/3/20
56472,30,9/3/20
56473,10,9/3/20
56474,20,9/3/20
56475,9,9/3/20
56477,18,9/3/20
56478,0,9/3/20
56479,14,9/3/20
56481,11,9/3/20
56482,18,9/3/20
56484,21,9/3/20
56501,111,9/3/20
56502,<=5,9/3/20
56510,15,9/3/20
56511,13,9/3/20
56514,20,9/3/20
56515,16,9/3/20
56516,<=5,9/3/20
56517,<=5,9/3/20
56518,<=5,9/3/20
56519,<=5,9/3/20
56520,41,9/3/20
56521,9,9/3/20
56522,<=5,9/3/20
56523,0,9/3/20
56524,<=5,9/3/20
56525,<=5,9/3/20
56527,<=5,9/3/20
56528,<=5,9/3/20
56529,64,9/3/20
56531,14,9/3/20
56533,0,9/3/20
56534,0,9/3/20
56535,14,9/3/20
56536,<=5,9/3/20
56537,100,9/3/20
56538,0,9/3/20
56540,11,9/3/20
56541,<=5,9/3/20
56542,6,9/3/20
56543,<=5,9/3/20
56544,21,9/3/20
56545,<=5,9/3/20
56546,<=5,9/3/20
56547,15,9/3/20
56548,10,9/3/20
56549,34,9/3/20
56550,0,9/3/20
56551,<=5,9/3/20
56552,0,9/3/20
56553,<=5,9/3/20
56554,20,9/3/20
56556,<=5,9/3/20
56557,24,9/3/20
56560,778,9/3/20
56561,0,9/3/20
56562,<=5,9/3/20
56563,0,9/3/20
56565,<=5,9/3/20
56566,<=5,9/3/20
56567,<=5,9/3/20
56568,0,9/3/20
56569,18,9/3/20
56570,0,9/3/20
56571,6,9/3/20
56572,93,9/3/20
56573,28,9/3/20
56574,<=5,9/3/20
56575,<=5,9/3/20
56576,<=5,9/3/20
56577,0,9/3/20
56578,7,9/3/20
56579,<=5,9/3/20
56580,9,9/3/20
56581,<=5,9/3/20
56583,0,9/3/20
56584,8,9/3/20
56585,7,9/3/20
56586,15,9/3/20
56587,<=5,9/3/20
56588,<=5,9/3/20
56589,<=5,9/3/20
56590,<=5,9/3/20
56591,<=5,9/3/20
56592,<=5,9/3/20
56593,0,9/3/20
56594,<=5,9/3/20
56601,258,9/3/20
56619,<=5,9/3/20
56621,9,9/3/20
56623,8,9/3/20
56626,<=5,9/3/20
56627,0,9/3/20
56628,<=5,9/3/20
56629,0,9/3/20
56630,6,9/3/20
56631,0,9/3/20
56633,22,9/3/20
56634,6,9/3/20
56636,30,9/3/20
56637,0,9/3/20
56639,0,9/3/20
56641,<=5,9/3/20
56644,<=5,9/3/20
56646,0,9/3/20
56647,<=5,9/3/20
56649,75,9/3/20
56650,<=5,9/3/20
56651,<=5,9/3/20
56652,<=5,9/3/20
56653,11,9/3/20
56654,0,9/3/20
56655,12,9/3/20
56657,0,9/3/20
56658,0,9/3/20
56659,0,9/3/20
56660,<=5,9/3/20
56661,<=5,9/3/20
56662,<=5,9/3/20
56663,<=5,9/3/20
56666,8,9/3/20
56667,<=5,9/3/20
56668,<=5,9/3/20
56669,0,9/3/20
56670,20,9/3/20
56671,19,9/3/20
56672,<=5,9/3/20
56673,<=5,9/3/20
56676,<=5,9/3/20
56678,8,9/3/20
56679,<=5,9/3/20
56680,0,9/3/20
56681,<=5,9/3/20
56682,0,9/3/20
56683,<=5,9/3/20
56684,0,9/3/20
56685,<=5,9/3/20
56686,<=5,9/3/20
56687,0,9/3/20
56688,0,9/3/20
56701,97,9/3/20
56710,<=5,9/3/20
56711,0,9/3/20
56713,0,9/3/20
56714,6,9/3/20
56715,0,9/3/20
56716,48,9/3/20
56720,0,9/3/20
56721,118,9/3/20
56722,<=5,9/3/20
56723,<=5,9/3/20
56724,0,9/3/20
56725,<=5,9/3/20
56726,<=5,9/3/20
56727,<=5,9/3/20
56728,<=5,9/3/20
56729,0,9/3/20
56731,0,9/3/20
56732,0,9/3/20
56733,<=5,9/3/20
56734,0,9/3/20
56735,<=5,9/3/20
56736,<=5,9/3/20
56737,0,9/3/20
56738,6,9/3/20
56740,0,9/3/20
56741,0,9/3/20
56742,<=5,9/3/20
56744,<=5,9/3/20
56748,<=5,9/3/20
56750,26,9/3/20
56751,31,9/3/20
56754,<=5,9/3/20
56755,0,9/3/20
56756,<=5,9/3/20
56757,<=5,9/3/20
56758,0,9/3/20
56759,<=5,9/3/20
56760,0,9/3/20
56761,<=5,9/3/20
56762,15,9/3/20
56763,23,9/3/20
55001,24,9/10/20
55002,0,9/10/20
55003,21,9/10/20
55005,27,9/10/20
55006,11,9/10/20
55007,7,9/10/20
55008,66,9/10/20
55009,67,9/10/20
55010,0,9/10/20
55011,86,9/10/20
55012,17,9/10/20
55013,44,9/10/20
55014,314,9/10/20
55016,482,9/10/20
55017,<=5,9/10/20
55018,<=5,9/10/20
55019,7,9/10/20
55020,25,9/10/20
55021,968,9/10/20
55024,362,9/10/20
55025,213,9/10/20
55026,0,9/10/20
55027,12,9/10/20
55029,0,9/10/20
55030,8,9/10/20
55031,17,9/10/20
55032,17,9/10/20
55033,324,9/10/20
55036,<=5,9/10/20
55037,10,9/10/20
55038,222,9/10/20
55040,95,9/10/20
55041,33,9/10/20
55042,156,9/10/20
55043,25,9/10/20
55044,758,9/10/20
55045,43,9/10/20
55046,30,9/10/20
55047,19,9/10/20
55049,22,9/10/20
55051,65,9/10/20
55052,15,9/10/20
55053,<=5,9/10/20
55054,23,9/10/20
55055,67,9/10/20
55056,99,9/10/20
55057,207,9/10/20
55060,426,9/10/20
55063,30,9/10/20
55065,<=5,9/10/20
55066,88,9/10/20
55067,0,9/10/20
55068,393,9/10/20
55069,25,9/10/20
55070,74,9/10/20
55071,94,9/10/20
55072,10,9/10/20
55073,10,9/10/20
55074,17,9/10/20
55075,407,9/10/20
55076,347,9/10/20
55077,268,9/10/20
55078,0,9/10/20
55079,47,9/10/20
55080,18,9/10/20
55082,368,9/10/20
55083,0,9/10/20
55084,12,9/10/20
55085,<=5,9/10/20
55087,<=5,9/10/20
55088,16,9/10/20
55089,18,9/10/20
55090,<=5,9/10/20
55092,64,9/10/20
55101,110,9/10/20
55102,293,9/10/20
55103,336,9/10/20
55104,811,9/10/20
55105,208,9/10/20
55106,1416,9/10/20
55107,357,9/10/20
55108,231,9/10/20
55109,699,9/10/20
55110,450,9/10/20
55111,<=5,9/10/20
55112,841,9/10/20
55113,705,9/10/20
55114,99,9/10/20
55115,133,9/10/20
55116,388,9/10/20
55117,1019,9/10/20
55118,601,9/10/20
55119,856,9/10/20
55120,67,9/10/20
55121,182,9/10/20
55122,486,9/10/20
55123,318,9/10/20
55124,829,9/10/20
55125,618,9/10/20
55126,273,9/10/20
55127,211,9/10/20
55128,467,9/10/20
55129,436,9/10/20
55130,566,9/10/20
55133,0,9/10/20
55144,<=5,9/10/20
55145,0,9/10/20
55146,0,9/10/20
55150,<=5,9/10/20
55155,<=5,9/10/20
55161,0,9/10/20
55164,<=5,9/10/20
55165,0,9/10/20
55166,0,9/10/20
55168,<=5,9/10/20
55169,0,9/10/20
55170,0,9/10/20
55171,0,9/10/20
55172,0,9/10/20
55175,0,9/10/20
55177,0,9/10/20
55187,<=5,9/10/20
55188,0,9/10/20
55191,0,9/10/20
55301,160,9/10/20
55302,44,9/10/20
55303,657,9/10/20
55304,491,9/10/20
55305,283,9/10/20
55306,349,9/10/20
55307,35,9/10/20
55308,59,9/10/20
55309,169,9/10/20
55310,11,9/10/20
55311,397,9/10/20
55312,7,9/10/20
55313,258,9/10/20
55314,7,9/10/20
55315,86,9/10/20
55316,364,9/10/20
55317,259,9/10/20
55318,417,9/10/20
55319,28,9/10/20
55320,44,9/10/20
55321,15,9/10/20
55322,25,9/10/20
55323,0,9/10/20
55324,6,9/10/20
55325,29,9/10/20
55327,71,9/10/20
55328,75,9/10/20
55329,19,9/10/20
55330,385,9/10/20
55331,276,9/10/20
55332,<=5,9/10/20
55333,6,9/10/20
55334,55,9/10/20
55335,7,9/10/20
55336,196,9/10/20
55337,902,9/10/20
55338,10,9/10/20
55339,<=5,9/10/20
55340,57,9/10/20
55341,34,9/10/20
55342,15,9/10/20
55343,553,9/10/20
55344,271,9/10/20
55345,210,9/10/20
55346,198,9/10/20
55347,269,9/10/20
55348,0,9/10/20
55349,30,9/10/20
55350,122,9/10/20
55352,106,9/10/20
55353,15,9/10/20
55354,23,9/10/20
55355,58,9/10/20
55356,56,9/10/20
55357,33,9/10/20
55358,39,9/10/20
55359,35,9/10/20
55360,38,9/10/20
55361,0,9/10/20
55362,205,9/10/20
55363,67,9/10/20
55364,128,9/10/20
55365,0,9/10/20
55366,<=5,9/10/20
55367,9,9/10/20
55368,19,9/10/20
55369,555,9/10/20
55370,<=5,9/10/20
55371,100,9/10/20
55372,441,9/10/20
55373,44,9/10/20
55374,191,9/10/20
55375,34,9/10/20
55376,263,9/10/20
55377,0,9/10/20
55378,489,9/10/20
55379,904,9/10/20
55380,0,9/10/20
55381,9,9/10/20
55382,20,9/10/20
55383,0,9/10/20
55384,45,9/10/20
55385,7,9/10/20
55386,95,9/10/20
55387,179,9/10/20
55388,44,9/10/20
55389,13,9/10/20
55390,28,9/10/20
55391,224,9/10/20
55392,0,9/10/20
55393,0,9/10/20
55394,0,9/10/20
55395,18,9/10/20
55396,14,9/10/20
55397,13,9/10/20
55398,130,9/10/20
55399,0,9/10/20
55401,160,9/10/20
55402,16,9/10/20
55403,275,9/10/20
55404,1224,9/10/20
55405,350,9/10/20
55406,590,9/10/20
55407,1324,9/10/20
55408,1010,9/10/20
55409,266,9/10/20
55410,176,9/10/20
55411,966,9/10/20
55412,480,9/10/20
55413,270,9/10/20
55414,486,9/10/20
55415,107,9/10/20
55416,537,9/10/20
55417,289,9/10/20
55418,571,9/10/20
55419,347,9/10/20
55420,556,9/10/20
55421,878,9/10/20
55422,517,9/10/20
55423,910,9/10/20
55424,159,9/10/20
55425,298,9/10/20
55426,457,9/10/20
55427,419,9/10/20
55428,1151,9/10/20
55429,849,9/10/20
55430,803,9/10/20
55431,302,9/10/20
55432,710,9/10/20
55433,571,9/10/20
55434,448,9/10/20
55435,246,9/10/20
55436,239,9/10/20
55437,290,9/10/20
55438,188,9/10/20
55439,107,9/10/20
55440,23,9/10/20
55441,276,9/10/20
55442,116,9/10/20
55443,994,9/10/20
55444,431,9/10/20
55445,285,9/10/20
55446,275,9/10/20
55447,234,9/10/20
55448,431,9/10/20
55449,447,9/10/20
55450,<=5,9/10/20
55454,412,9/10/20
55455,8,9/10/20
55458,<=5,9/10/20
55459,0,9/10/20
55460,0,9/10/20
55467,0,9/10/20
55468,0,9/10/20
55470,<=5,9/10/20
55472,0,9/10/20
55473,0,9/10/20
55474,0,9/10/20
55478,0,9/10/20
55479,0,9/10/20
55480,0,9/10/20
55483,0,9/10/20
55484,0,9/10/20
55485,0,9/10/20
55486,0,9/10/20
55487,0,9/10/20
55488,<=5,9/10/20
55550,0,9/10/20
55551,0,9/10/20
55552,0,9/10/20
55553,0,9/10/20
55554,0,9/10/20
55555,<=5,9/10/20
55556,0,9/10/20
55557,0,9/10/20
55558,0,9/10/20
55559,0,9/10/20
55560,0,9/10/20
55561,0,9/10/20
55562,0,9/10/20
55563,0,9/10/20
55564,0,9/10/20
55565,0,9/10/20
55566,0,9/10/20
55567,0,9/10/20
55568,0,9/10/20
55569,0,9/10/20
55570,0,9/10/20
55571,0,9/10/20
55572,0,9/10/20
55573,0,9/10/20
55574,0,9/10/20
55575,0,9/10/20
55576,0,9/10/20
55577,0,9/10/20
55578,0,9/10/20
55579,0,9/10/20
55580,0,9/10/20
55581,0,9/10/20
55582,0,9/10/20
55583,0,9/10/20
55584,0,9/10/20
55585,0,9/10/20
55586,0,9/10/20
55587,0,9/10/20
55588,0,9/10/20
55589,0,9/10/20
55590,0,9/10/20
55591,0,9/10/20
55592,0,9/10/20
55593,0,9/10/20
55594,0,9/10/20
55595,0,9/10/20
55596,0,9/10/20
55597,0,9/10/20
55598,0,9/10/20
55599,0,9/10/20
55601,<=5,9/10/20
55602,0,9/10/20
55603,<=5,9/10/20
55604,<=5,9/10/20
55605,<=5,9/10/20
55606,0,9/10/20
55607,<=5,9/10/20
55609,<=5,9/10/20
55612,<=5,9/10/20
55613,0,9/10/20
55614,13,9/10/20
55615,<=5,9/10/20
55616,22,9/10/20
55702,<=5,9/10/20
55703,0,9/10/20
55704,<=5,9/10/20
55705,<=5,9/10/20
55706,<=5,9/10/20
55707,17,9/10/20
55708,0,9/10/20
55709,28,9/10/20
55710,6,9/10/20
55711,<=5,9/10/20
55712,<=5,9/10/20
55713,<=5,9/10/20
55716,<=5,9/10/20
55717,<=5,9/10/20
55718,8,9/10/20
55719,16,9/10/20
55720,84,9/10/20
55721,13,9/10/20
55722,<=5,9/10/20
55723,<=5,9/10/20
55724,<=5,9/10/20
55725,0,9/10/20
55726,6,9/10/20
55730,0,9/10/20
55731,23,9/10/20
55732,6,9/10/20
55733,23,9/10/20
55734,19,9/10/20
55735,6,9/10/20
55736,<=5,9/10/20
55738,<=5,9/10/20
55741,8,9/10/20
55742,<=5,9/10/20
55744,99,9/10/20
55745,0,9/10/20
55746,46,9/10/20
55747,0,9/10/20
55748,8,9/10/20
55749,<=5,9/10/20
55750,<=5,9/10/20
55751,0,9/10/20
55752,<=5,9/10/20
55753,<=5,9/10/20
55756,<=5,9/10/20
55757,6,9/10/20
55758,0,9/10/20
55760,<=5,9/10/20
55763,0,9/10/20
55764,<=5,9/10/20
55765,26,9/10/20
55766,0,9/10/20
55767,55,9/10/20
55768,10,9/10/20
55769,18,9/10/20
55771,15,9/10/20
55772,<=5,9/10/20
55775,7,9/10/20
55777,0,9/10/20
55779,26,9/10/20
55780,<=5,9/10/20
55781,7,9/10/20
55782,<=5,9/10/20
55783,19,9/10/20
55784,0,9/10/20
55785,<=5,9/10/20
55786,9,9/10/20
55787,0,9/10/20
55790,13,9/10/20
55792,36,9/10/20
55793,<=5,9/10/20
55795,83,9/10/20
55797,8,9/10/20
55798,<=5,9/10/20
55802,19,9/10/20
55803,112,9/10/20
55804,76,9/10/20
55805,109,9/10/20
55806,51,9/10/20
55807,50,9/10/20
55808,48,9/10/20
55810,58,9/10/20
55811,180,9/10/20
55812,79,9/10/20
55814,0,9/10/20
55815,0,9/10/20
55816,<=5,9/10/20
55901,888,9/10/20
55902,188,9/10/20
55903,13,9/10/20
55904,592,9/10/20
55905,<=5,9/10/20
55906,202,9/10/20
55909,11,9/10/20
55910,<=5,9/10/20
55912,1123,9/10/20
55917,19,9/10/20
55918,<=5,9/10/20
55919,20,9/10/20
55920,84,9/10/20
55921,11,9/10/20
55922,0,9/10/20
55923,14,9/10/20
55924,15,9/10/20
55925,10,9/10/20
55926,7,9/10/20
55927,42,9/10/20
55929,11,9/10/20
55931,<=5,9/10/20
55932,14,9/10/20
55933,<=5,9/10/20
55934,20,9/10/20
55935,<=5,9/10/20
55936,18,9/10/20
55939,9,9/10/20
55940,19,9/10/20
55941,<=5,9/10/20
55942,0,9/10/20
55943,10,9/10/20
55944,68,9/10/20
55945,15,9/10/20
55946,29,9/10/20
55947,48,9/10/20
55949,<=5,9/10/20
55950,<=5,9/10/20
55951,6,9/10/20
55952,19,9/10/20
55953,18,9/10/20
55954,<=5,9/10/20
55955,22,9/10/20
55956,10,9/10/20
55957,<=5,9/10/20
55959,13,9/10/20
55960,39,9/10/20
55961,<=5,9/10/20
55962,<=5,9/10/20
55963,36,9/10/20
55964,50,9/10/20
55965,10,9/10/20
55967,12,9/10/20
55968,0,9/10/20
55969,<=5,9/10/20
55970,<=5,9/10/20
55971,17,9/10/20
55972,32,9/10/20
55973,<=5,9/10/20
55974,<=5,9/10/20
55975,36,9/10/20
55976,78,9/10/20
55977,<=5,9/10/20
55979,<=5,9/10/20
55981,17,9/10/20
55982,<=5,9/10/20
55983,9,9/10/20
55985,10,9/10/20
55987,551,9/10/20
55988,0,9/10/20
55990,<=5,9/10/20
55991,<=5,9/10/20
55992,33,9/10/20
56001,1257,9/10/20
56002,<=5,9/10/20
56003,300,9/10/20
56006,<=5,9/10/20
56007,365,9/10/20
56009,14,9/10/20
56010,<=5,9/10/20
56011,71,9/10/20
56013,52,9/10/20
56014,<=5,9/10/20
56016,17,9/10/20
56017,21,9/10/20
56019,<=5,9/10/20
56020,0,9/10/20
56021,7,9/10/20
56022,<=5,9/10/20
56023,<=5,9/10/20
56024,32,9/10/20
56025,<=5,9/10/20
56026,17,9/10/20
56027,11,9/10/20
56028,12,9/10/20
56029,6,9/10/20
56030,0,9/10/20
56031,173,9/10/20
56032,<=5,9/10/20
56033,<=5,9/10/20
56034,<=5,9/10/20
56035,7,9/10/20
56036,14,9/10/20
56037,16,9/10/20
56039,<=5,9/10/20
56041,7,9/10/20
56042,<=5,9/10/20
56043,6,9/10/20
56044,25,9/10/20
56045,<=5,9/10/20
56046,<=5,9/10/20
56047,0,9/10/20
56048,59,9/10/20
56050,25,9/10/20
56051,<=5,9/10/20
56052,6,9/10/20
56054,<=5,9/10/20
56055,45,9/10/20
56056,<=5,9/10/20
56057,113,9/10/20
56058,62,9/10/20
56060,<=5,9/10/20
56062,194,9/10/20
56063,39,9/10/20
56065,14,9/10/20
56068,11,9/10/20
56069,81,9/10/20
56071,201,9/10/20
56072,20,9/10/20
56073,87,9/10/20
56074,17,9/10/20
56075,<=5,9/10/20
56078,<=5,9/10/20
56080,17,9/10/20
56081,209,9/10/20
56082,145,9/10/20
56083,8,9/10/20
56084,0,9/10/20
56085,31,9/10/20
56087,27,9/10/20
56088,20,9/10/20
56089,<=5,9/10/20
56090,7,9/10/20
56091,0,9/10/20
56093,286,9/10/20
56096,35,9/10/20
56097,19,9/10/20
56098,14,9/10/20
56101,127,9/10/20
56110,47,9/10/20
56111,<=5,9/10/20
56113,<=5,9/10/20
56114,<=5,9/10/20
56115,<=5,9/10/20
56116,<=5,9/10/20
56117,11,9/10/20
56118,<=5,9/10/20
56119,30,9/10/20
56120,40,9/10/20
56121,10,9/10/20
56122,36,9/10/20
56123,<=5,9/10/20
56125,0,9/10/20
56127,<=5,9/10/20
56128,44,9/10/20
56129,28,9/10/20
56131,48,9/10/20
56132,<=5,9/10/20
56134,8,9/10/20
56136,<=5,9/10/20
56137,19,9/10/20
56138,<=5,9/10/20
56139,9,9/10/20
56140,0,9/10/20
56141,7,9/10/20
56142,10,9/10/20
56143,38,9/10/20
56144,16,9/10/20
56145,7,9/10/20
56146,0,9/10/20
56147,<=5,9/10/20
56149,14,9/10/20
56150,23,9/10/20
56151,13,9/10/20
56152,9,9/10/20
56153,<=5,9/10/20
56155,22,9/10/20
56156,77,9/10/20
56157,9,9/10/20
56158,11,9/10/20
56159,56,9/10/20
56160,<=5,9/10/20
56161,11,9/10/20
56162,<=5,9/10/20
56164,129,9/10/20
56165,19,9/10/20
56166,<=5,9/10/20
56167,11,9/10/20
56168,28,9/10/20
56169,9,9/10/20
56170,<=5,9/10/20
56171,16,9/10/20
56172,42,9/10/20
56173,<=5,9/10/20
56174,<=5,9/10/20
56175,26,9/10/20
56176,19,9/10/20
56177,0,9/10/20
56178,39,9/10/20
56180,<=5,9/10/20
56181,<=5,9/10/20
56183,9,9/10/20
56185,17,9/10/20
56186,<=5,9/10/20
56187,1674,9/10/20
56201,717,9/10/20
56207,<=5,9/10/20
56208,12,9/10/20
56209,17,9/10/20
56210,0,9/10/20
56211,<=5,9/10/20
56212,0,9/10/20
56214,0,9/10/20
56215,41,9/10/20
56216,6,9/10/20
56218,<=5,9/10/20
56219,<=5,9/10/20
56220,53,9/10/20
56221,<=5,9/10/20
56222,18,9/10/20
56223,24,9/10/20
56224,0,9/10/20
56225,13,9/10/20
56226,0,9/10/20
56227,0,9/10/20
56228,<=5,9/10/20
56229,27,9/10/20
56230,<=5,9/10/20
56231,0,9/10/20
56232,18,9/10/20
56235,<=5,9/10/20
56236,<=5,9/10/20
56237,0,9/10/20
56239,19,9/10/20
56240,11,9/10/20
56241,20,9/10/20
56243,9,9/10/20
56244,24,9/10/20
56245,6,9/10/20
56248,20,9/10/20
56249,<=5,9/10/20
56251,15,9/10/20
56252,11,9/10/20
56253,9,9/10/20
56255,<=5,9/10/20
56256,<=5,9/10/20
56257,<=5,9/10/20
56258,402,9/10/20
56260,<=5,9/10/20
56262,22,9/10/20
56263,<=5,9/10/20
56264,78,9/10/20
56265,120,9/10/20
56266,6,9/10/20
56267,51,9/10/20
56270,<=5,9/10/20
56271,11,9/10/20
56273,23,9/10/20
56274,7,9/10/20
56276,0,9/10/20
56277,21,9/10/20
56278,14,9/10/20
56279,17,9/10/20
56280,8,9/10/20
56281,11,9/10/20
56282,18,9/10/20
56283,33,9/10/20
56284,23,9/10/20
56285,8,9/10/20
56287,<=5,9/10/20
56288,22,9/10/20
56289,<=5,9/10/20
56291,15,9/10/20
56292,0,9/10/20
56293,11,9/10/20
56294,0,9/10/20
56295,0,9/10/20
56296,17,9/10/20
56297,9,9/10/20
56301,1112,9/10/20
56302,15,9/10/20
56303,587,9/10/20
56304,530,9/10/20
56307,63,9/10/20
56308,143,9/10/20
56309,8,9/10/20
56310,40,9/10/20
56311,<=5,9/10/20
56312,14,9/10/20
56313,0,9/10/20
56314,<=5,9/10/20
56315,12,9/10/20
56316,19,9/10/20
56317,0,9/10/20
56318,8,9/10/20
56319,<=5,9/10/20
56320,172,9/10/20
56321,<=5,9/10/20
56323,<=5,9/10/20
56324,<=5,9/10/20
56325,<=5,9/10/20
56326,7,9/10/20
56327,<=5,9/10/20
56328,<=5,9/10/20
56329,75,9/10/20
56330,<=5,9/10/20
56331,20,9/10/20
56332,11,9/10/20
56333,0,9/10/20
56334,38,9/10/20
56335,0,9/10/20
56336,22,9/10/20
56338,6,9/10/20
56339,7,9/10/20
56340,16,9/10/20
56341,<=5,9/10/20
56342,<=5,9/10/20
56343,<=5,9/10/20
56344,0,9/10/20
56345,56,9/10/20
56347,327,9/10/20
56349,0,9/10/20
56350,<=5,9/10/20
56352,201,9/10/20
56353,45,9/10/20
56354,<=5,9/10/20
56355,<=5,9/10/20
56356,<=5,9/10/20
56357,8,9/10/20
56358,<=5,9/10/20
56359,15,9/10/20
56360,21,9/10/20
56361,<=5,9/10/20
56362,61,9/10/20
56363,<=5,9/10/20
56364,30,9/10/20
56367,42,9/10/20
56368,54,9/10/20
56369,45,9/10/20
56371,<=5,9/10/20
56372,0,9/10/20
56373,19,9/10/20
56374,149,9/10/20
56375,11,9/10/20
56376,<=5,9/10/20
56377,244,9/10/20
56378,89,9/10/20
56379,186,9/10/20
56381,12,9/10/20
56382,7,9/10/20
56384,9,9/10/20
56385,8,9/10/20
56386,0,9/10/20
56387,425,9/10/20
56388,0,9/10/20
56389,0,9/10/20
56393,0,9/10/20
56395,0,9/10/20
56396,0,9/10/20
56397,0,9/10/20
56398,0,9/10/20
56399,0,9/10/20
56401,162,9/10/20
56425,44,9/10/20
56430,0,9/10/20
56431,25,9/10/20
56433,<=5,9/10/20
56434,<=5,9/10/20
56435,<=5,9/10/20
56436,<=5,9/10/20
56437,<=5,9/10/20
56438,44,9/10/20
56440,16,9/10/20
56441,10,9/10/20
56442,17,9/10/20
56443,<=5,9/10/20
56444,<=5,9/10/20
56446,10,9/10/20
56447,<=5,9/10/20
56448,<=5,9/10/20
56449,<=5,9/10/20
56450,7,9/10/20
56452,<=5,9/10/20
56453,<=5,9/10/20
56455,<=5,9/10/20
56456,0,9/10/20
56458,<=5,9/10/20
56459,0,9/10/20
56461,9,9/10/20
